2016,5,Melvin Gordon III(LAC - RB),AJ
2016,6,Matt Ryan(Atl - QB),Cole
2016,7,Delanie Walker(Ten - TE),Ben
2016,8,Allen Hurns(Mia - WR),Cameron
2016,9,Jordan Matthews(SF - WR),Matt
2016,10,NaVorro Bowman(Oak - LB),Justin
2016,Round 10,,
2016,1,D'Qwell Jackson(Ind - LB),Justin
2016,2,Duke Johnson Jr.(Cle - RB),Matt
2016,3,Matt Jones(Phi - RB),Cameron
2016,4,Denver(Den - DEF),Ben
2016,5,Tavon Austin(Dal - WR),Cole
2016,6,Travis Kelce(KC - TE),AJ
2016,7,Kelvin Benjamin(KC - WR),Everett
2016,8,Brock Osweiler(Mia - QB),Tyler
2016,9,Paul Posluszny(Jax - LB),Gavin
2016,10,Michael Crabtree(Bal - WR),Andy
2016,Round 11,,
2016,1,Frank Gore(Buf - RB),Andy
2016,2,Carolina(Car - DEF),Gavin
2016,3,J.J. Watt(Hou - DE),Tyler
2016,4,Ryan Mathews(Phi - RB),Everett
2016,5,Telvin Smith Sr.(Jax - LB),AJ
2016,6,Jay Cutler(Mia - QB),Cole
2016,7,Tyrell Williams(Oak - WR),Ben
2016,8,Robert Griffin III(Bal - QB),Cameron
2016,9,Zach Ertz(Phi - TE),Matt
2016,10,Alec Ogletree(NYG - LB),Justin
2016,Round 12,,
